id,time_left,unit_price,quantity,buyout,bid,item
1755970755,SHORT,,1,17500000,,"{'id': 173243, 'context': 63, 'bonus_lists': [6716, 1487]}"
1755970757,SHORT,,1,17500000,,"{'id': 173243, 'context': 63, 'bonus_lists': [6716, 1487]}"
1755970759,SHORT,,1,17500000,,"{'id': 173243, 'context': 63, 'bonus_lists': [6716, 1487]}"
1755970762,SHORT,,1,17500000,,"{'id': 173243, 'context': 63, 'bonus_lists': [6716, 1487]}"
1755970773,SHORT,181000,1,,,{'id': 22446}
1755970808,SHORT,17400,1,,,{'id': 169332}
1755970821,SHORT,1843000,5,,,{'id': 136633}
1755970835,SHORT,19600,10,,,{'id': 113264}
1755970845,SHORT,980000,4,,,{'id': 52721}
1755970862,SHORT,275000,13,,,{'id': 52555}
1755970887,SHORT,15500,17,,,{'id': 113262}
1755970900,SHORT,2035000,5,,,{'id': 172439}
1755970922,SHORT,10000,2,,,{'id': 16203}
1755970955,SHORT,11900,25,,,{'id': 74249}
1755970963,SHORT,19900,837,,,{'id': 167738}
1755970972,SHORT,780000,1,,,{'id': 34053}
1755972684,SHORT,19800,381,,,{'id': 160059}
1755972690,SHORT,,1,959600,,"{'id': 87413, 'context': 0}"
1755972694,SHORT,,1,19004600,,"{'id': 2040, 'context': 1, 'bonus_lists': [4071], 'modifiers': [{'type': 9, 'value': 25}]}"
1755972697,SHORT,45400,8,,,{'id': 176853}
1755972702,SHORT,,1,150000,,"{'id': 110292, 'context': 0}"
1755972709,SHORT,,1,3759796000,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 32031}], 'pet_breed_id': 10, 'pet_level': 25, 'pet_quality_id': 3, 'pet_species_id': 285}"
1755972713,SHORT,24031200,30,,,{'id': 128980}
1755972731,SHORT,6879800,1,,,{'id': 180088}
1755974744,SHORT,200000,159,,,{'id': 3859}
1755974851,SHORT,,1,880000000,,"{'id': 134125, 'context': 13}"
1755974854,SHORT,,1,880000000,,"{'id': 134125, 'context': 13}"
1755974857,SHORT,,1,880000000,,"{'id': 134125, 'context': 13}"
1755976353,SHORT,1845000,14,,,{'id': 172231}
1755976755,SHORT,,1,8959500,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 88064}], 'pet_breed_id': 14, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2473}"
1755976766,SHORT,,1,18729500,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 66487}], 'pet_breed_id': 17, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2551}"
1755976775,SHORT,,1,1100000,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 81098}], 'pet_breed_id': 6, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2472}"
1755976785,SHORT,,1,6008700,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 78243}], 'pet_breed_id': 16, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2569}"
1755976801,SHORT,,1,18500000,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 59038}], 'pet_breed_id': 8, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1568}"
1755976816,SHORT,,1,8000000,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 90230}], 'pet_breed_id': 17, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2563}"
1755976831,SHORT,,1,35001200,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 75333}], 'pet_breed_id': 3, 'pet_level': 1, 'pet_quality_id': 2, 'pet_species_id': 2714}"
1755976847,SHORT,,1,41145700,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 47848}], 'pet_breed_id': 4, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1178}"
1755976860,SHORT,,1,2000000,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 61898}], 'pet_breed_id': 3, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1634}"
1755976892,SHORT,,1,89999500,,"{'id': 82800, 'context': 0, 'modifiers': [{'type': 6, 'value': 60016}], 'pet_breed_id': 20, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 1541}"
