id,time_left,unit_price,quantity,buyout,bid,item
1869440265,SHORT,50000000,1,,,{'id': 153480}
1869440268,SHORT,50000000,1,,,{'id': 74724}
1869440274,SHORT,49996300,1,,,{'id': 38850}
1869440279,SHORT,15076500,1,,,{'id': 153510}
1869440282,SHORT,50000000,1,,,{'id': 38885}
1869440285,SHORT,50000000,1,,,{'id': 74720}
1869440288,SHORT,50000000,1,,,{'id': 38861}
1869440292,SHORT,50000000,1,,,{'id': 38917}
1869440294,SHORT,50000000,1,,,{'id': 128550}
1869440297,SHORT,50000000,1,,,{'id': 38934}
1869440300,SHORT,50000000,1,,,{'id': 52780}
1869440304,SHORT,50000000,1,,,{'id': 38943}
1869440307,SHORT,49989200,1,,,{'id': 128553}
1869440309,SHORT,,1,1003300,,"{'id': 141286, 'context': 0, 'bonus_lists': [6654], 'modifiers': [{'type': 9, 'value': 45}, {'type': 28, 'value': 622}]}"
1869440310,SHORT,14053600,1,,,{'id': 110632}
1869440312,SHORT,49999700,1,,,{'id': 38910}
1869440314,SHORT,50000000,1,,,{'id': 38869}
1869440319,SHORT,38920400,1,,,{'id': 141898}
1869440322,SHORT,42920800,1,,,{'id': 141909}
1869440325,SHORT,18516900,1,,,{'id': 128543}
1869440329,SHORT,13489200,1,,,{'id': 139437}
1869440333,SHORT,50000000,1,,,{'id': 38945}
1869440335,SHORT,,1,150000200,,"{'id': 159490, 'context': 0, 'bonus_lists': [6655, 1702], 'modifiers': [{'type': 9, 'value': 50}, {'type': 28, 'value': 805}]}"
1869440336,SHORT,124418100,1,,,{'id': 153036}
1869440340,SHORT,34999900,1,,,{'id': 172449}
1869440343,SHORT,50000000,1,,,{'id': 38978}
1869440347,SHORT,11188300,1,,,{'id': 87578}
1869440349,SHORT,,1,3509000,,"{'id': 36398, 'context': 3, 'bonus_lists': [6654, 1708], 'modifiers': [{'type': 9, 'value': 30}, {'type': 28, 'value': 1020}]}"
1869440352,SHORT,,1,1003300,,"{'id': 141286, 'context': 0, 'bonus_lists': [6654], 'modifiers': [{'type': 9, 'value': 45}, {'type': 28, 'value': 486}]}"
1869440356,SHORT,,1,17500000,,"{'id': 31154, 'context': 0, 'bonus_lists': [6854]}"
1869440360,SHORT,,1,17500000,,"{'id': 25439, 'context': 0, 'bonus_lists': [6847]}"
1869440364,SHORT,,1,1528700,,"{'id': 7026, 'context': 0, 'bonus_lists': [6838]}"
1869440365,SHORT,,1,114508600,,"{'id': 142265, 'context': 0}"
1869440369,SHORT,,1,17500000,,"{'id': 20907, 'context': 0, 'bonus_lists': [6851]}"
1869440373,SHORT,,1,17500000,,"{'id': 20823, 'context': 0, 'bonus_lists': [6853]}"
1869440383,SHORT,106100,1,,,{'id': 153710}
1869440413,SHORT,49900,1,,,{'id': 153712}
1869440416,SHORT,50000000,1,,,{'id': 74726}
1869440417,SHORT,50000000,1,,,{'id': 38859}
1869440418,SHORT,15264300,1,,,{'id': 110631}
1869440419,SHORT,50000000,1,,,{'id': 38940}
1869440420,SHORT,50000000,1,,,{'id': 38786}
1869440422,SHORT,50000000,1,,,{'id': 38831}
1869440423,SHORT,20559500,1,,,{'id': 128545}
1869440424,SHORT,50000000,1,,,{'id': 38842}
1869440425,SHORT,867700,1,,,{'id': 153714}
1869440428,SHORT,16071800,1,,,{'id': 128561}
1869440429,SHORT,50000000,1,,,{'id': 38813}
1869440430,SHORT,7400,1,,,{'id': 180430}
1869440435,SHORT,145000,2,,,{'id': 179271}
1869440437,SHORT,26762200,1,,,{'id': 139339}
1869440440,SHORT,28167800,1,,,{'id': 163651}
1869440445,SHORT,27000000,1,,,{'id': 163103}
1869440446,SHORT,15977400,1,,,{'id': 128547}
1869442448,SHORT,50000000,1,,,{'id': 43987}
1869442452,SHORT,50000000,1,,,{'id': 38886}
1869442454,SHORT,27549000,1,,,{'id': 43369}
1869442455,SHORT,186000,1,,,{'id': 160484}
1869442456,SHORT,40000000,1,,,{'id': 159471}
1869442458,SHORT,73503700,1,,,{'id': 151538}
1869442460,SHORT,32733400,1,,,{'id': 159850}
1869442461,SHORT,50000000,1,,,{'id': 38932}
1869442464,SHORT,15886000,1,,,{'id': 43400}
1869442467,SHORT,50000000,1,,,{'id': 38933}
1869442469,SHORT,41000,2,,,{'id': 152496}
1869442474,SHORT,50000000,1,,,{'id': 38894}
1869442475,SHORT,5114300,2,,,{'id': 172415}
1869442477,SHORT,50000000,1,,,{'id': 46098}
1869442478,SHORT,1490000,1,,,{'id': 154168}
1869442479,SHORT,979900,1,,,{'id': 172407}
1869442480,SHORT,50000000,1,,,{'id': 153444}
1869442481,SHORT,1261800,2,,,{'id': 64670}
1869442485,SHORT,6480000,2,,,{'id': 172347}
1869442486,SHORT,3890700000,5,,,{'id': 159827}
1869442488,SHORT,34990000,1,,,{'id': 168412}
1869442490,SHORT,50000000,1,,,{'id': 38935}
1869442493,SHORT,50000000,1,,,{'id': 38828}
1869442494,SHORT,10008700,1,,,{'id': 141910}
1869442496,SHORT,50000000,1,,,{'id': 38975}
1869442497,SHORT,50000000,1,,,{'id': 38865}
1869442498,SHORT,19998100,1,,,{'id': 168427}
1869442499,SHORT,50000000,1,,,{'id': 38905}
1869442502,SHORT,50000000,1,,,{'id': 38794}
1869442503,SHORT,50000000,1,,,{'id': 38816}
1869442504,SHORT,19400,16,,,{'id': 71998}
1869442506,SHORT,50000000,1,,,{'id': 38902}
1869442508,SHORT,50000000,1,,,{'id': 159789}
1869442512,SHORT,50000000,1,,,{'id': 38788}
1869442513,SHORT,17557600,1,,,{'id': 38974}
1869442514,SHORT,525900,4,,,{'id': 35625}
1869442515,SHORT,50000000,1,,,{'id': 38947}
1869442517,SHORT,50000000,1,,,{'id': 44470}
1869442522,SHORT,34122500,1,,,{'id': 38849}
1869442523,SHORT,50000000,1,,,{'id': 38792}
1869442525,SHORT,50000000,1,,,{'id': 74704}
1869442528,SHORT,499400,1,,,{'id': 152877}
1869442532,SHORT,19700,13,,,{'id': 151567}
1869442533,SHORT,25258600,1,,,{'id': 112164}
1869442534,SHORT,14998100,1,,,{'id': 38979}
1869442543,SHORT,67000,1,,,{'id': 124442}
1869442548,SHORT,22600600,1,,,{'id': 128541}
1869442569,SHORT,,1,586700,,"{'id': 44822, 'context': 0}"
1869442578,SHORT,,1,2842400,,"{'id': 29903, 'context': 0}"
1869442597,SHORT,,1,750000,,"{'id': 10360, 'context': 0}"
1869442612,SHORT,,1,750000,,"{'id': 10360, 'context': 0}"
1869442625,SHORT,18999900,4,,,{'id': 172366}
1869442629,SHORT,4891800,1,,,{'id': 12204}
1869442666,SHORT,51656600,1,,,{'id': 38793}
1869442696,SHORT,50000000,1,,,{'id': 153440}
1869442726,SHORT,50072300,1,,,{'id': 38817}
1869442801,SHORT,9400,3,,,{'id': 69237}
1869442897,SHORT,49665900,1,,,{'id': 128558}
1869442915,SHORT,54983900,1,,,{'id': 168446}
1869443045,SHORT,1292800,1,,,{'id': 154169}
1869443086,SHORT,49989900,2,,,{'id': 44922}
1869443130,SHORT,430000,3,,,{'id': 171290}
1869443176,SHORT,99900,5,,,{'id': 171436}
1869444671,SHORT,50000000,1,,,{'id': 38840}
1869444672,SHORT,50000000,1,,,{'id': 38783}
1869444673,SHORT,50000000,1,,,{'id': 38855}
1869444674,SHORT,50000000,1,,,{'id': 38827}
1869444675,SHORT,50000000,1,,,{'id': 38872}
1869444676,SHORT,50000000,1,,,{'id': 38769}
1869444678,SHORT,50000000,1,,,{'id': 38833}
1869444679,SHORT,50000000,1,,,{'id': 52783}
1869444689,SHORT,50000000,1,,,{'id': 38908}
1869444691,SHORT,50000000,1,,,{'id': 39006}
1869444695,SHORT,48098600,1,,,{'id': 38876}
1869444697,SHORT,49999800,1,,,{'id': 128552}
1869444698,SHORT,50000000,1,,,{'id': 44465}
1869444700,SHORT,50000000,1,,,{'id': 39003}
1869444701,SHORT,50000000,1,,,{'id': 38864}
1869444703,SHORT,50000000,1,,,{'id': 52784}
1869444704,SHORT,15268000,1,,,{'id': 110649}
1869444705,SHORT,50000000,1,,,{'id': 44497}
1869444709,SHORT,75498400,1,,,{'id': 139311}
1869444711,SHORT,50000000,1,,,{'id': 44469}
1869444713,SHORT,74756400,1,,,{'id': 129020}
1869444743,SHORT,2800,11,,,{'id': 153051}
1869444779,SHORT,999800,483,,,{'id': 159959}
1869444791,SHORT,1800,104,,,{'id': 154165}
1869444795,SHORT,2000,149,,,{'id': 152542}
1869444808,SHORT,5000,26,,,{'id': 168650}
1869444835,SHORT,22195500,1,,,{'id': 137267}
1869444838,SHORT,50000000,1,,,{'id': 38936}
1869444849,SHORT,50000000,1,,,{'id': 38990}
1869444852,SHORT,14356100,1,,,{'id': 129022}
1869444866,SHORT,50000000,1,,,{'id': 38909}
1869444868,SHORT,100000,188,,,{'id': 168185}
1869444874,SHORT,29608500,1,,,{'id': 137250}
1869444888,SHORT,50000000,1,,,{'id': 38881}
1869444895,SHORT,97748200,1,,,{'id': 139435}
1869444903,SHORT,11762400,1,,,{'id': 38777}
1869444904,SHORT,25000,20,,,{'id': 4365}
1869444907,SHORT,97448400,1,,,{'id': 139348}
1869444911,SHORT,50000000,1,,,{'id': 38823}
1869444915,SHORT,50000000,1,,,{'id': 38847}
1869444927,SHORT,10000,20,,,{'id': 4360}
1869444928,SHORT,50000000,1,,,{'id': 153442}
1869444943,SHORT,50000000,1,,,{'id': 38781}
1869444948,SHORT,50000000,1,,,{'id': 38989}
1869444951,SHORT,100000,150,,,{'id': 2841}
1869444962,SHORT,50000000,1,,,{'id': 38832}
1869444967,SHORT,50000000,1,,,{'id': 68784}
1869444976,SHORT,50000000,1,,,{'id': 39004}
1869444983,SHORT,10471900,1,,,{'id': 41100}
1869444985,SHORT,50000000,1,,,{'id': 74719}
1869444988,SHORT,50000000,1,,,{'id': 38954}
1869444993,SHORT,50000000,1,,,{'id': 38888}
1869445005,SHORT,19989500,1,,,{'id': 110628}
1869445008,SHORT,99275600,1,,,{'id': 137287}
1869445013,SHORT,50000000,1,,,{'id': 38998}
1869445018,SHORT,49249100,1,,,{'id': 147119}
1869445020,SHORT,10002600,5,,,{'id': 10559}
1869445021,SHORT,50000000,1,,,{'id': 38866}
1869445023,SHORT,50000000,1,,,{'id': 38851}
1869445025,SHORT,35735800,1,,,{'id': 38790}
1869445028,SHORT,97803900,1,,,{'id': 129028}
1869445031,SHORT,51416000,1,,,{'id': 153031}
1869445034,SHORT,7674700,1,,,{'id': 104138}
1869445036,SHORT,24349500,1,,,{'id': 136826}
1869445039,SHORT,50000000,1,,,{'id': 38853}
1869445044,SHORT,12990100,1,,,{'id': 149755}
1869445047,SHORT,8120600,1,,,{'id': 43373}
1869445053,SHORT,50000000,1,,,{'id': 68786}
1869445060,SHORT,50000000,1,,,{'id': 38895}
1869445062,SHORT,50000000,1,,,{'id': 52748}
1869445065,SHORT,50000000,1,,,{'id': 39000}
1869445067,SHORT,21694000,1,,,{'id': 144306}
1869445069,SHORT,50000000,1,,,{'id': 52785}
1869445071,SHORT,30033700,1,,,{'id': 128980}
1869445075,SHORT,50000000,1,,,{'id': 38874}
1869445077,SHORT,50000000,1,,,{'id': 38988}
1869445080,SHORT,50000000,1,,,{'id': 38857}
1869445082,SHORT,11006800,11,,,{'id': 10561}
1869445083,SHORT,50000000,1,,,{'id': 38919}
1869445090,SHORT,12272300,1,,,{'id': 112160}
1869445092,SHORT,50000000,1,,,{'id': 52775}
1869445094,SHORT,50000000,1,,,{'id': 38962}
1869445096,SHORT,14999900,1,,,{'id': 129021}
1869445098,SHORT,50000000,1,,,{'id': 38882}
1869445101,SHORT,42345700,1,,,{'id': 153033}
1869445104,SHORT,81350300,1,,,{'id': 139417}
1869445107,SHORT,50000000,1,,,{'id': 38887}
1869445110,SHORT,50000000,1,,,{'id': 46026}
1869445111,SHORT,1235200,8,,,{'id': 10560}
1869445114,SHORT,12657900,1,,,{'id': 110633}
1869445118,SHORT,1110000,3,,,{'id': 171291}
1869445122,SHORT,50000000,1,,,{'id': 52752}
1869445126,SHORT,50000000,1,,,{'id': 38926}
1869445129,SHORT,50000000,1,,,{'id': 38999}
1869445133,SHORT,50000000,1,,,{'id': 153445}
1869445137,SHORT,15177200,1,,,{'id': 83006}
1869445141,SHORT,20009800,1,,,{'id': 128549}
1869445145,SHORT,88686700,1,,,{'id': 43386}
1869445149,SHORT,14943700,1,,,{'id': 87559}
1869445154,SHORT,129699500,1,,,{'id': 151542}
1869445157,SHORT,15637600,1,,,{'id': 129019}
1869445160,SHORT,100000000,1,,,{'id': 87579}
1869445164,SHORT,16979200,1,,,{'id': 137274}
