id,time_left,unit_price,quantity,buyout,bid,item
1197706512,SHORT,,1,25568900,,"{'id': 81989, 'context': 0, 'bonus_lists': [6654, 1716], 'modifiers': [{'type': 9, 'value': 35}, {'type': 28, 'value': 173}]}"
1197706556,SHORT,,1,47300,,"{'id': 81976, 'context': 0, 'bonus_lists': [6654, 1707], 'modifiers': [{'type': 9, 'value': 35}, {'type': 28, 'value': 2002}]}"
1197707038,SHORT,,1,29990000,,"{'id': 173248, 'context': 63, 'bonus_lists': [6716, 7193, 1487]}"
1197707041,SHORT,,1,29990000,,"{'id': 173248, 'context': 63, 'bonus_lists': [6716, 7194, 1487]}"
1197707047,SHORT,,1,29990000,,"{'id': 173248, 'context': 63, 'bonus_lists': [6716, 7193, 1487]}"
1197708266,SHORT,398900,21,,,{'id': 173037}
1197708462,SHORT,3017400,100,,,{'id': 171349}
1197708464,SHORT,,1,3499700,3324700,"{'id': 173147, 'context': 13, 'modifiers': [{'type': 29, 'value': 40}]}"
1197708466,SHORT,,1,22004800,20904600,"{'id': 11826, 'context': 0}"
1197708469,SHORT,,1,4676300,4442500,"{'id': 173144, 'context': 13, 'modifiers': [{'type': 29, 'value': 49}]}"
1197708470,SHORT,,1,4676300,4442500,"{'id': 173144, 'context': 13, 'modifiers': [{'type': 29, 'value': 49}]}"
1197708473,SHORT,,1,4822900,4581800,"{'id': 172350, 'context': 13, 'modifiers': [{'type': 29, 'value': 32}, {'type': 30, 'value': 36}]}"
1197708474,SHORT,,1,4822900,4581800,"{'id': 172350, 'context': 13, 'modifiers': [{'type': 29, 'value': 49}, {'type': 30, 'value': 40}]}"
1197708475,SHORT,,1,4850200,4607700,"{'id': 171387, 'context': 13, 'modifiers': [{'type': 29, 'value': 40}, {'type': 30, 'value': 36}]}"
1197708479,SHORT,,1,3809200,3618700,"{'id': 172351, 'context': 13, 'modifiers': [{'type': 29, 'value': 49}, {'type': 30, 'value': 36}]}"
1197708483,SHORT,239100,100,,,{'id': 171286}
